Latitude,Longitude,Depth,Magnitude,Max. int,Region,day,date,pm1,pm10,pm25,temperature,estacion_ID,CO,NO2,O3,SO2,Humidity,Illuminance
28.5799,-17.8188,37.6,4.4,III,Villa de Mazo,319,2021-11-15,NA,NA,NA,19.00135020448904,10.267773075276999,278.7776822054021,36.74459311217367,40.374270240662895,32.51674766749726,68.10772998387941,222.06245350139807
28.5896,-17.8077,37,4.7,IV,Villa de Mazo,318,2021-11-14,NA,NA,NA,18.006095196499682,10.265225646268439,258.15876258783896,34.711055912307096,38.450243372347984,17.02998722517891,69.28833500963925,180.41893178390538
28.5623,-17.8023,37.2,3.8,Sentido,Villa de Mazo,318,2021-11-14,NA,NA,NA,18.006095196499682,10.265225646268439,258.15876258783896,34.711055912307096,38.450243372347984,17.02998722517891,69.28833500963925,180.41893178390538
28.5766,-17.8209,38.3,5,IV-V,Villa de Mazo,317,2021-11-13,NA,NA,NA,18.37494165654087,10.243693781775518,244.26427505879448,34.418557844989245,39.992661295033244,1.516371082767892,72.22436189783926,177.55157056508602
28.5811,-17.8205,37.7,4.3,III-IV,Villa de Mazo,316,2021-11-12,NA,NA,NA,18.95562146015063,10.25617103984451,267.0023753647522,34.835064589747326,34.364468868279886,27.243436362060255,75.69477262455297,213.07890570341107
28.5684,-17.8238,35.9,5,IV,Villa de Mazo,315,2021-11-11,NA,NA,NA,18.638793684761627,10.236577913574859,269.4375853012852,34.81387646602648,38.14183805272807,11.824352758378193,75.75886987806877,226.10247195866918
28.5809,-17.8204,36.3,4.4,III-IV,Villa de Mazo,314,2021-11-10,NA,NA,NA,18.605637654906737,10.254955437588272,267.9696480511664,34.34271561235572,40.19600736247017,31.452553564072467,71.87755243054595,238.5754529505479
28.5729,-17.8234,34.5,4.8,IV,Villa de Mazo,314,2021-11-10,NA,NA,NA,18.605637654906737,10.254955437588272,267.9696480511664,34.34271561235572,40.19600736247017,31.452553564072467,71.87755243054595,238.5754529505479
28.5765,-17.8348,33.4,3.5,III-IV,Villa de Mazo,314,2021-11-10,NA,NA,NA,18.605637654906737,10.254955437588272,267.9696480511664,34.34271561235572,40.19600736247017,31.452553564072467,71.87755243054595,238.5754529505479
28.5721,-17.8072,33.8,3.8,NA,Villa de Mazo,314,2021-11-10,NA,NA,NA,18.605637654906737,10.254955437588272,267.9696480511664,34.34271561235572,40.19600736247017,31.452553564072467,71.87755243054595,238.5754529505479
28.592,-17.8357,38.4,3.8,III,Villa de Mazo,313,2021-11-09,NA,NA,NA,18.06613621693446,10.27450980392157,271.09582901563635,35.21430463461329,44.63780311636256,13.083840808356028,70.6704109427333,377.5072750744553
28.562,-17.8254,13.1,3.7,III-IV,Villa de Mazo,313,2021-11-09,NA,NA,NA,18.06613621693446,10.27450980392157,271.09582901563635,35.21430463461329,44.63780311636256,13.083840808356028,70.6704109427333,377.5072750744553
28.577,-17.8053,37.5,4.5,Sentido,Villa de Mazo,311,2021-11-07,NA,NA,NA,18.58310281375673,10.3009533056757,257.19038314161,35.53918743946509,46.312839582500665,8.173842409488923,66.42174590319534,106.69208423151647
28.5858,-17.8074,37.3,4.6,IV,Villa de Mazo,311,2021-11-07,NA,NA,NA,18.58310281375673,10.3009533056757,257.19038314161,35.53918743946509,46.312839582500665,8.173842409488923,66.42174590319534,106.69208423151647
28.5904,-17.8003,37.3,3.7,NA,Villa de Mazo,310,2021-11-06,NA,NA,NA,18.76256363228447,10.282005016943184,265.8371338823131,33.64168154483563,44.21229055294195,15.547740352383048,69.25983657262245,102.14879530113541
28.5844,-17.781,35,4.5,IV,Villa de Mazo,308,2021-11-04,NA,NA,NA,20.33618365248583,10.314222664532041,253.43728912541215,41.069414624122714,39.62729713146121,3.6858751306953397,72.80054227758643,200.24377407257586
28.5663,-17.831,11.6,3.6,III-IV,Villa de Mazo,307,2021-11-03,NA,NA,NA,19.82225318693853,10.332657987757566,260.60501277748943,41.544033185231484,36.64712059021036,18.798443366699715,73.11566153350289,162.4578452059143
28.5704,-17.8338,34.6,5,IV-V,Villa de Mazo,307,2021-11-03,NA,NA,NA,19.82225318693853,10.332657987757566,260.60501277748943,41.544033185231484,36.64712059021036,18.798443366699715,73.11566153350289,162.4578452059143
28.5746,-17.7923,35.6,4.8,Sentido,Villa de Mazo,307,2021-11-03,NA,NA,NA,19.82225318693853,10.332657987757566,260.60501277748943,41.544033185231484,36.64712059021036,18.798443366699715,73.11566153350289,162.4578452059143
28.5652,-17.7929,35.9,4,III,Villa de Mazo,307,2021-11-03,NA,NA,NA,19.82225318693853,10.332657987757566,260.60501277748943,41.544033185231484,36.64712059021036,18.798443366699715,73.11566153350289,162.4578452059143
28.5636,-17.8291,11.4,3,IV-V,Villa de Mazo,306,2021-11-02,NA,NA,NA,20.08935769063704,10.334446442332391,298.9472655284699,35.43027865910181,32.95127487272027,5.1009019765134,71.90642453225448,249.52129722731397
28.5654,-17.8255,12.1,3.6,III,Villa de Mazo,306,2021-11-02,NA,NA,NA,20.08935769063704,10.334446442332391,298.9472655284699,35.43027865910181,32.95127487272027,5.1009019765134,71.90642453225448,249.52129722731397
28.566,-17.8146,35.1,3.6,NA,Villa de Mazo,306,2021-11-02,NA,NA,NA,20.08935769063704,10.334446442332391,298.9472655284699,35.43027865910181,32.95127487272027,5.1009019765134,71.90642453225448,249.52129722731397
28.5735,-17.8137,36,4.6,IV,Villa de Mazo,305,2021-11-01,NA,NA,NA,19.63410913808498,10.345497550261868,305.9304119396224,36.24769675227657,34.91246827284592,53.00883162442558,71.70225888452019,209.3601492562764
28.5616,-17.8224,10.9,3.7,III-IV,Villa de Mazo,305,2021-11-01,NA,NA,NA,19.63410913808498,10.345497550261868,305.9304119396224,36.24769675227657,34.91246827284592,53.00883162442558,71.70225888452019,209.3601492562764
28.6022,-17.8252,34.9,2.9,III-IV,Villa de Mazo,305,2021-11-01,NA,NA,NA,19.63410913808498,10.345497550261868,305.9304119396224,36.24769675227657,34.91246827284592,53.00883162442558,71.70225888452019,209.3601492562764
28.5665,-17.8342,12.4,3.6,III,Villa de Mazo,305,2021-11-01,NA,NA,NA,19.63410913808498,10.345497550261868,305.9304119396224,36.24769675227657,34.91246827284592,53.00883162442558,71.70225888452019,209.3601492562764
28.5676,-17.8351,11.3,3.6,III-IV,Villa de Mazo,305,2021-11-01,NA,NA,NA,19.63410913808498,10.345497550261868,305.9304119396224,36.24769675227657,34.91246827284592,53.00883162442558,71.70225888452019,209.3601492562764
28.5752,-17.817,37.8,5,IV,Villa de Mazo,304,2021-10-31,NA,NA,NA,19.68834617515552,10.3217988595127,282.9059539781493,35.2115097782141,34.47547729790911,29.300910564130806,72.03153468283222,263.7017051197598
28.5673,-17.8303,10,3.4,IV,Villa de Mazo,304,2021-10-31,NA,NA,NA,19.68834617515552,10.3217988595127,282.9059539781493,35.2115097782141,34.47547729790911,29.300910564130806,72.03153468283222,263.7017051197598
28.5707,-17.8396,34.7,5,IV,Villa de Mazo,303,2021-10-30,NA,NA,NA,18.854291569599585,10.317869638460541,265.27634384491813,35.44371036113343,37.78048675023541,7.260380402695348,72.60515462057795,224.06778903543258
28.576,-17.8301,36.9,4.1,III-IV,Villa de Mazo,303,2021-10-30,NA,NA,NA,18.854291569599585,10.317869638460541,265.27634384491813,35.44371036113343,37.78048675023541,7.260380402695348,72.60515462057795,224.06778903543258
28.5741,-17.8259,11.3,2.8,IV,Villa de Mazo,302,2021-10-29,NA,NA,NA,19.377139776718884,10.284464751958225,268.8731216602785,36.21035330956919,41.49734459461706,2.9395208910661443,69.8617567679765,240.22236264263705
28.5627,-17.8267,11.3,3.5,III-IV,Villa de Mazo,302,2021-10-29,NA,NA,NA,19.377139776718884,10.284464751958225,268.8731216602785,36.21035330956919,41.49734459461706,2.9395208910661443,69.8617567679765,240.22236264263705
28.5726,-17.8373,9.8,3.7,IV,Villa de Mazo,302,2021-10-29,NA,NA,NA,19.377139776718884,10.284464751958225,268.8731216602785,36.21035330956919,41.49734459461706,2.9395208910661443,69.8617567679765,240.22236264263705
28.564,-17.8239,11.1,3.6,III-IV,Villa de Mazo,302,2021-10-29,NA,NA,NA,19.377139776718884,10.284464751958225,268.8731216602785,36.21035330956919,41.49734459461706,2.9395208910661443,69.8617567679765,240.22236264263705
28.5653,-17.8092,11.2,3.9,IV,Villa de Mazo,301,2021-10-28,NA,NA,NA,19.35333984453468,10.287708516242319,271.31656409609747,35.78723173255487,42.94996836158472,7.016711492563652,68.20607113018876,199.16586058641352
28.5682,-17.8183,11.3,3.3,III-IV,Villa de Mazo,301,2021-10-28,NA,NA,NA,19.35333984453468,10.287708516242319,271.31656409609747,35.78723173255487,42.94996836158472,7.016711492563652,68.20607113018876,199.16586058641352
28.5844,-17.8243,38.1,4.2,IV,Villa de Mazo,301,2021-10-28,NA,NA,NA,19.35333984453468,10.287708516242319,271.31656409609747,35.78723173255487,42.94996836158472,7.016711492563652,68.20607113018876,199.16586058641352
28.5668,-17.8314,11.6,3.6,IV,Villa de Mazo,301,2021-10-28,NA,NA,NA,19.35333984453468,10.287708516242319,271.31656409609747,35.78723173255487,42.94996836158472,7.016711492563652,68.20607113018876,199.16586058641352
28.5618,-17.8212,12.1,3.5,IV,Villa de Mazo,301,2021-10-28,NA,NA,NA,19.35333984453468,10.287708516242319,271.31656409609747,35.78723173255487,42.94996836158472,7.016711492563652,68.20607113018876,199.16586058641352
28.562,-17.8236,10,3.4,III-IV,Villa de Mazo,300,2021-10-27,NA,NA,NA,18.846767754254902,10.321748242588308,268.69581571921583,36.77386016009693,42.70444737967515,12.464356018613282,69.83406716863729,227.07908664810722
28.5747,-17.8359,36,3.5,IV,Villa de Mazo,300,2021-10-27,NA,NA,NA,18.846767754254902,10.321748242588308,268.69581571921583,36.77386016009693,42.70444737967515,12.464356018613282,69.83406716863729,227.07908664810722
28.5791,-17.8176,37.2,4.8,IV-V,Villa de Mazo,300,2021-10-27,NA,NA,NA,18.846767754254902,10.321748242588308,268.69581571921583,36.77386016009693,42.70444737967515,12.464356018613282,69.83406716863729,227.07908664810722
28.5673,-17.8357,10.7,3.5,IV,Villa de Mazo,300,2021-10-27,NA,NA,NA,18.846767754254902,10.321748242588308,268.69581571921583,36.77386016009693,42.70444737967515,12.464356018613282,69.83406716863729,227.07908664810722
28.5854,-17.8099,37.5,4.6,IV-V,Villa de Mazo,300,2021-10-27,NA,NA,NA,18.846767754254902,10.321748242588308,268.69581571921583,36.77386016009693,42.70444737967515,12.464356018613282,69.83406716863729,227.07908664810722
28.5795,-17.8202,36.9,4.2,III-IV,Villa de Mazo,300,2021-10-27,NA,NA,NA,18.846767754254902,10.321748242588308,268.69581571921583,36.77386016009693,42.70444737967515,12.464356018613282,69.83406716863729,227.07908664810722
28.5646,-17.8273,11,3.6,IV,Villa de Mazo,300,2021-10-27,NA,NA,NA,18.846767754254902,10.321748242588308,268.69581571921583,36.77386016009693,42.70444737967515,12.464356018613282,69.83406716863729,227.07908664810722
28.5618,-17.8273,12.6,4,IV,Villa de Mazo,300,2021-10-27,NA,NA,NA,18.846767754254902,10.321748242588308,268.69581571921583,36.77386016009693,42.70444737967515,12.464356018613282,69.83406716863729,227.07908664810722
28.577,-17.8224,34.8,4.8,III-IV,Villa de Mazo,299,2021-10-26,NA,NA,NA,19.424530609464487,10.317068950601263,278.87544971792113,35.1118084689679,42.89189111195605,36.52991422045592,71.49346412508434,236.55414304530237
28.575,-17.8338,35.7,4.2,NA,Villa de Mazo,299,2021-10-26,NA,NA,NA,19.424530609464487,10.317068950601263,278.87544971792113,35.1118084689679,42.89189111195605,36.52991422045592,71.49346412508434,236.55414304530237
28.5908,-17.8135,34.6,3.4,III-IV,Villa de Mazo,299,2021-10-26,NA,NA,NA,19.424530609464487,10.317068950601263,278.87544971792113,35.1118084689679,42.89189111195605,36.52991422045592,71.49346412508434,236.55414304530237
28.5737,-17.8213,34.2,4.9,IV,Villa de Mazo,299,2021-10-26,NA,NA,NA,19.424530609464487,10.317068950601263,278.87544971792113,35.1118084689679,42.89189111195605,36.52991422045592,71.49346412508434,236.55414304530237
28.5675,-17.8039,31.6,3.6,II,Villa de Mazo,299,2021-10-26,NA,NA,NA,19.424530609464487,10.317068950601263,278.87544971792113,35.1118084689679,42.89189111195605,36.52991422045592,71.49346412508434,236.55414304530237
28.5636,-17.8251,13.1,3.5,III-IV,Villa de Mazo,299,2021-10-26,NA,NA,NA,19.424530609464487,10.317068950601263,278.87544971792113,35.1118084689679,42.89189111195605,36.52991422045592,71.49346412508434,236.55414304530237
28.5782,-17.8062,35.6,4.2,III,Villa de Mazo,299,2021-10-26,NA,NA,NA,19.424530609464487,10.317068950601263,278.87544971792113,35.1118084689679,42.89189111195605,36.52991422045592,71.49346412508434,236.55414304530237
28.5602,-17.826,12.5,3.7,III,Villa de Mazo,299,2021-10-26,NA,NA,NA,19.424530609464487,10.317068950601263,278.87544971792113,35.1118084689679,42.89189111195605,36.52991422045592,71.49346412508434,236.55414304530237
28.5616,-17.8248,11.4,3.4,III-IV,Villa de Mazo,298,2021-10-25,NA,NA,NA,19.741496508926634,10.276969642211782,264.3056174066634,35.375460237287676,45.786462745039756,1.1101203977593062,74.7059093428849,236.9166415533746
28.5679,-17.8236,12.4,3.7,IV,Villa de Mazo,298,2021-10-25,NA,NA,NA,19.741496508926634,10.276969642211782,264.3056174066634,35.375460237287676,45.786462745039756,1.1101203977593062,74.7059093428849,236.9166415533746
28.5623,-17.8161,10.8,3.2,IV,Villa de Mazo,298,2021-10-25,NA,NA,NA,19.741496508926634,10.276969642211782,264.3056174066634,35.375460237287676,45.786462745039756,1.1101203977593062,74.7059093428849,236.9166415533746
28.5679,-17.8305,11.4,3.6,II,Villa de Mazo,297,2021-10-24,NA,NA,NA,19.15963170066428,10.336927921321658,261.5343824132727,35.55978257759997,46.789752290958894,9.406340716658757,77.29671229612647,246.71216684227664
28.5794,-17.8054,35.9,3.6,II-III,Villa de Mazo,297,2021-10-24,NA,NA,NA,19.15963170066428,10.336927921321658,261.5343824132727,35.55978257759997,46.789752290958894,9.406340716658757,77.29671229612647,246.71216684227664
28.5649,-17.8221,10.6,3.7,III-IV,Villa de Mazo,297,2021-10-24,NA,NA,NA,19.15963170066428,10.336927921321658,261.5343824132727,35.55978257759997,46.789752290958894,9.406340716658757,77.29671229612647,246.71216684227664
28.564,-17.828,11.1,3.9,III,Villa de Mazo,297,2021-10-24,NA,NA,NA,19.15963170066428,10.336927921321658,261.5343824132727,35.55978257759997,46.789752290958894,9.406340716658757,77.29671229612647,246.71216684227664
28.5666,-17.8142,35.8,3.9,II,Villa de Mazo,297,2021-10-24,NA,NA,NA,19.15963170066428,10.336927921321658,261.5343824132727,35.55978257759997,46.789752290958894,9.406340716658757,77.29671229612647,246.71216684227664
28.5951,-17.7898,38.1,4.9,IV-V,Villa de Mazo,296,2021-10-23,NA,NA,NA,19.185283570257802,10.338334195550956,270.5359375580402,36.53105143558803,47.29776936773582,83.25894493839024,76.97870313208743,200.51694430957923
28.5754,-17.816,36.4,4.3,III-IV,Villa de Mazo,296,2021-10-23,NA,NA,NA,19.185283570257802,10.338334195550956,270.5359375580402,36.53105143558803,47.29776936773582,83.25894493839024,76.97870313208743,200.51694430957923
28.5769,-17.8241,36.5,3.8,II,Villa de Mazo,296,2021-10-23,NA,NA,NA,19.185283570257802,10.338334195550956,270.5359375580402,36.53105143558803,47.29776936773582,83.25894493839024,76.97870313208743,200.51694430957923
28.5759,-17.8309,35.3,3.9,II-III,Villa de Mazo,296,2021-10-23,NA,NA,NA,19.185283570257802,10.338334195550956,270.5359375580402,36.53105143558803,47.29776936773582,83.25894493839024,76.97870313208743,200.51694430957923
28.5922,-17.8145,36.2,3.7,II,Villa de Mazo,295,2021-10-22,NA,NA,NA,20.433305688967014,10.340147569444444,254.39277607029948,37.01495781200955,48.29301684907552,16.764980088546007,72.5236056990625,159.62196109861978
28.5923,-17.8184,37.4,3.9,II-III,Villa de Mazo,295,2021-10-22,NA,NA,NA,20.433305688967014,10.340147569444444,254.39277607029948,37.01495781200955,48.29301684907552,16.764980088546007,72.5236056990625,159.62196109861978
28.5595,-17.8111,11.8,3.7,III,Villa de Mazo,295,2021-10-22,NA,NA,NA,20.433305688967014,10.340147569444444,254.39277607029948,37.01495781200955,48.29301684907552,16.764980088546007,72.5236056990625,159.62196109861978
28.5868,-17.8245,37.8,4.2,III,Villa de Mazo,295,2021-10-22,NA,NA,NA,20.433305688967014,10.340147569444444,254.39277607029948,37.01495781200955,48.29301684907552,16.764980088546007,72.5236056990625,159.62196109861978
28.5654,-17.826,32.9,4.4,III-IV,Villa de Mazo,294,2021-10-21,NA,NA,NA,24.316712482360472,10.34357398873528,265.547839407369,35.20380479125277,43.63702974316436,13.436733182492747,58.0507907537037,271.2119907663381
28.57,-17.8259,10.5,3.8,III,Villa de Mazo,294,2021-10-21,NA,NA,NA,24.316712482360472,10.34357398873528,265.547839407369,35.20380479125277,43.63702974316436,13.436733182492747,58.0507907537037,271.2119907663381
28.5727,-17.8391,37.1,4.3,III-IV,Villa de Mazo,294,2021-10-21,NA,NA,NA,24.316712482360472,10.34357398873528,265.547839407369,35.20380479125277,43.63702974316436,13.436733182492747,58.0507907537037,271.2119907663381
28.5709,-17.8133,11.2,3.6,III,Villa de Mazo,293,2021-10-20,NA,NA,NA,26.360639198832192,10.345392231530845,257.5813642314674,34.16359765891935,44.87068116059914,41.84725347955488,41.68865527694423,160.96948682515867
28.5855,-17.8192,38.7,4.8,IV-V,Villa de Mazo,292,2021-10-19,NA,NA,NA,26.171671732002725,10.343093029193973,272.0275160714912,34.51445396112435,35.90607826457571,30.51204143165376,39.62952949256107,152.08715015175332
28.5828,-17.8212,35.8,4.5,III-IV,Villa de Mazo,292,2021-10-19,NA,NA,NA,26.171671732002725,10.343093029193973,272.0275160714912,34.51445396112435,35.90607826457571,30.51204143165376,39.62952949256107,152.08715015175332
28.5717,-17.8061,33.2,3.3,IV,Villa de Mazo,292,2021-10-19,NA,NA,NA,26.171671732002725,10.343093029193973,272.0275160714912,34.51445396112435,35.90607826457571,30.51204143165376,39.62952949256107,152.08715015175332
28.559,-17.8214,12.6,3.8,III-IV,Villa de Mazo,291,2021-10-18,NA,NA,NA,26.141188504383326,10.36931671680275,295.81290643580144,34.480136189583156,33.98176313039536,5.264309689084659,42.29805363500645,182.66679569803608
28.5891,-17.811,37,4.3,III,Villa de Mazo,291,2021-10-18,NA,NA,NA,26.141188504383326,10.36931671680275,295.81290643580144,34.480136189583156,33.98176313039536,5.264309689084659,42.29805363500645,182.66679569803608
28.5826,-17.8117,37.7,4.1,III,Villa de Mazo,291,2021-10-18,NA,NA,NA,26.141188504383326,10.36931671680275,295.81290643580144,34.480136189583156,33.98176313039536,5.264309689084659,42.29805363500645,182.66679569803608
28.5713,-17.8223,35.8,4.6,III-IV,Villa de Mazo,290,2021-10-17,NA,NA,NA,24.131474871026338,10.335495869555816,317.5095335311967,32.50607148541153,35.11982954951775,8.181092671861078,58.9033662358289,247.6915331112495
28.5672,-17.8315,35.6,3.6,II,Villa de Mazo,290,2021-10-17,NA,NA,NA,24.131474871026338,10.335495869555816,317.5095335311967,32.50607148541153,35.11982954951775,8.181092671861078,58.9033662358289,247.6915331112495
28.5674,-17.8114,35.2,4,III,Villa de Mazo,290,2021-10-17,NA,NA,NA,24.131474871026338,10.335495869555816,317.5095335311967,32.50607148541153,35.11982954951775,8.181092671861078,58.9033662358289,247.6915331112495
28.5857,-17.8006,35.3,4.3,III,Villa de Mazo,290,2021-10-17,NA,NA,NA,24.131474871026338,10.335495869555816,317.5095335311967,32.50607148541153,35.11982954951775,8.181092671861078,58.9033662358289,247.6915331112495
28.5843,-17.8175,34.4,4.5,III-IV,Villa de Mazo,289,2021-10-16,NA,NA,NA,21.85343691747418,10.33222891566265,291.82316635460415,33.16411311654905,38.37634422840362,32.46705829724182,71.52157771805078,300.44036693040874
28.5659,-17.8296,36.7,4.3,NA,Villa de Mazo,289,2021-10-16,NA,NA,NA,21.85343691747418,10.33222891566265,291.82316635460415,33.16411311654905,38.37634422840362,32.46705829724182,71.52157771805078,300.44036693040874
28.5623,-17.8283,37,4.6,III,Villa de Mazo,289,2021-10-16,NA,NA,NA,21.85343691747418,10.33222891566265,291.82316635460415,33.16411311654905,38.37634422840362,32.46705829724182,71.52157771805078,300.44036693040874
28.5808,-17.816,37.2,4.1,III,Villa de Mazo,288,2021-10-15,NA,NA,NA,20.731046316293448,10.320681307279958,305.28772065660127,34.36858027836763,36.51715798598911,39.353594977645685,74.27508130062684,401.4262577836115
28.576,-17.8228,35.8,4.5,III-IV,Villa de Mazo,288,2021-10-15,NA,NA,NA,20.731046316293448,10.320681307279958,305.28772065660127,34.36858027836763,36.51715798598911,39.353594977645685,74.27508130062684,401.4262577836115
28.5656,-17.8322,35,4,II-III,Villa de Mazo,288,2021-10-15,NA,NA,NA,20.731046316293448,10.320681307279958,305.28772065660127,34.36858027836763,36.51715798598911,39.353594977645685,74.27508130062684,401.4262577836115
28.5704,-17.8295,36.6,3.8,II,Villa de Mazo,287,2021-10-14,NA,NA,NA,20.424517473969715,10.326163641056526,272.5062439212639,33.466998977307924,37.610774846829564,20.22771428455218,74.26022693424245,447.3415513038889
28.5871,-17.8131,37.4,4.5,IV,Villa de Mazo,287,2021-10-14,NA,NA,NA,20.424517473969715,10.326163641056526,272.5062439212639,33.466998977307924,37.610774846829564,20.22771428455218,74.26022693424245,447.3415513038889
28.5772,-17.8496,37.3,4.2,NA,Villa de Mazo,287,2021-10-14,NA,NA,NA,20.424517473969715,10.326163641056526,272.5062439212639,33.466998977307924,37.610774846829564,20.22771428455218,74.26022693424245,447.3415513038889
28.5751,-17.8192,35.7,4.4,III-IV,Villa de Mazo,286,2021-10-13,NA,NA,NA,20.41978121385465,10.330274810554187,273.2262183734639,32.953136051145805,39.2102888287912,1.3678922044371404,74.99229555623573,308.8632675753675
28.5774,-17.826,37.4,3.9,III,Villa de Mazo,286,2021-10-13,NA,NA,NA,20.41978121385465,10.330274810554187,273.2262183734639,32.953136051145805,39.2102888287912,1.3678922044371404,74.99229555623573,308.8632675753675
28.5918,-17.8245,37.8,3.6,II-III,Villa de Mazo,285,2021-10-12,NA,NA,NA,19.767253342119318,10.322334697393927,261.26197894026706,34.02696227364635,39.078026224983844,12.406400255752748,75.16721235676933,259.3526186588757
28.5719,-17.8242,38.1,3.8,II-III,Villa de Mazo,285,2021-10-12,NA,NA,NA,19.767253342119318,10.322334697393927,261.26197894026706,34.02696227364635,39.078026224983844,12.406400255752748,75.16721235676933,259.3526186588757
28.5745,-17.8228,37.2,4.1,III,Villa de Mazo,285,2021-10-12,NA,NA,NA,19.767253342119318,10.322334697393927,261.26197894026706,34.02696227364635,39.078026224983844,12.406400255752748,75.16721235676933,259.3526186588757
28.5856,-17.8256,38.1,4.3,III,Villa de Mazo,283,2021-10-10,NA,NA,NA,20.917043579074463,10.338632750397457,245.26059005924893,33.889066690194646,37.79615343480428,9.155494754982168,73.69430656978902,463.2150396905427
28.5762,-17.8203,36.6,4.1,II-III,Villa de Mazo,283,2021-10-10,NA,NA,NA,20.917043579074463,10.338632750397457,245.26059005924893,33.889066690194646,37.79615343480428,9.155494754982168,73.69430656978902,463.2150396905427
28.582,-17.8182,37.1,3.7,II-III,Villa de Mazo,283,2021-10-10,NA,NA,NA,20.917043579074463,10.338632750397457,245.26059005924893,33.889066690194646,37.79615343480428,9.155494754982168,73.69430656978902,463.2150396905427
28.5603,-17.8118,33.8,3.8,II-III,Villa de Mazo,283,2021-10-10,NA,NA,NA,20.917043579074463,10.338632750397457,245.26059005924893,33.889066690194646,37.79615343480428,9.155494754982168,73.69430656978902,463.2150396905427
28.5791,-17.8362,35.6,3.9,III,Villa de Mazo,282,2021-10-09,NA,NA,NA,20.910614946563626,10.361264272999609,253.02675946253638,34.78592059698259,42.02560453496288,31.05948997088091,72.3772344880172,523.3453011162029
28.5875,-17.8286,38,3.6,II,Villa de Mazo,282,2021-10-09,NA,NA,NA,20.910614946563626,10.361264272999609,253.02675946253638,34.78592059698259,42.02560453496288,31.05948997088091,72.3772344880172,523.3453011162029
28.5696,-17.834,13.4,3.6,III,Villa de Mazo,282,2021-10-09,NA,NA,NA,20.910614946563626,10.361264272999609,253.02675946253638,34.78592059698259,42.02560453496288,31.05948997088091,72.3772344880172,523.3453011162029
28.5685,-17.837,12.4,3.6,III,Villa de Mazo,282,2021-10-09,NA,NA,NA,20.910614946563626,10.361264272999609,253.02675946253638,34.78592059698259,42.02560453496288,31.05948997088091,72.3772344880172,523.3453011162029
28.5872,-17.7969,30.8,3.8,II-III,Villa de Mazo,282,2021-10-09,NA,NA,NA,20.910614946563626,10.361264272999609,253.02675946253638,34.78592059698259,42.02560453496288,31.05948997088091,72.3772344880172,523.3453011162029
28.5839,-17.8229,38.4,4.2,III,Villa de Mazo,281,2021-10-08,NA,NA,NA,20.855568586813554,9.828654512918018,252.30656762109385,34.27554738877083,41.830819753439215,50.127234789240575,71.82118789729337,1327.7415364656526
28.5976,-17.8039,37.7,3.6,II-III,Villa de Mazo,281,2021-10-08,NA,NA,NA,20.855568586813554,9.828654512918018,252.30656762109385,34.27554738877083,41.830819753439215,50.127234789240575,71.82118789729337,1327.7415364656526
28.5735,-17.8458,12.3,3.9,III,Villa de Mazo,281,2021-10-08,NA,NA,NA,20.855568586813554,9.828654512918018,252.30656762109385,34.27554738877083,41.830819753439215,50.127234789240575,71.82118789729337,1327.7415364656526
28.581,-17.83,37.7,3.8,III,Villa de Mazo,281,2021-10-08,NA,NA,NA,20.855568586813554,9.828654512918018,252.30656762109385,34.27554738877083,41.830819753439215,50.127234789240575,71.82118789729337,1327.7415364656526
28.5753,-17.844,10.5,3.6,III,Villa de Mazo,280,2021-10-07,NA,NA,NA,17.813349656656346,3.4094427244582044,117.40921809078948,25.507438068266254,32.04120738947368,23.114003828328173,52.27385633374613,8958.466890522292
28.5817,-17.8323,36.6,3.8,III,Villa de Mazo,280,2021-10-07,NA,NA,NA,17.813349656656346,3.4094427244582044,117.40921809078948,25.507438068266254,32.04120738947368,23.114003828328173,52.27385633374613,8958.466890522292
28.5761,-17.7924,34.8,4.3,III,Villa de Mazo,280,2021-10-07,NA,NA,NA,17.813349656656346,3.4094427244582044,117.40921809078948,25.507438068266254,32.04120738947368,23.114003828328173,52.27385633374613,8958.466890522292
28.5824,-17.8236,36.5,3.7,II-III,Villa de Mazo,279,2021-10-06,NA,NA,NA,17.474805530461538,3.3884615384615384,115.11018461092307,25.79916149853846,36.549199915692306,17.748680047153847,49.78070903053846,10966.915006888385
28.5786,-17.8284,37.3,3.6,II,Villa de Mazo,278,2021-10-05,NA,NA,NA,17.232516247267498,3.436241610738255,107.10796729942473,24.337190767689357,37.51216685627996,10.593522087248322,50.95796442339405,7397.766434744295
28.6168,-17.8083,37.6,3.9,III,Villa de Mazo,278,2021-10-05,NA,NA,NA,17.232516247267498,3.436241610738255,107.10796729942473,24.337190767689357,37.51216685627996,10.593522087248322,50.95796442339405,7397.766434744295
28.5651,-17.829,10.5,3.7,III,Villa de Mazo,277,2021-10-04,1.9988976412259616,63.933361493149036,8.60315512548077,18.871398562740385,3.563701923076923,107.03294428305288,24.6303845765625,27.784615379567306,15.852895721274038,53.101264223076925,9453.873808607572
28.5629,-17.8261,12,3.7,III,Villa de Mazo,276,2021-10-03,2.2412911046740467,42.010170923616236,12.14198501094711,22.075028462238624,3.5067650676506763,110.04134056383764,25.95560882878229,32.533677677613774,37.11645477675277,37.44531690418204,10417.486289316235
28.5473,-17.8251,16.6,3.7,II-III,Fuencaliente,344,2021-12-10,NA,NA,NA,17.787998004542853,9.887131185929125,263.3263734417027,33.73963360800333,38.86978036224176,96.35094106965708,73.64246422941666,185.18446449735652
